databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	side	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	tags
66812347-fac2-4a76-aa69-ac0861071c0d	Bodyguard of Bolg	66812347-fac2-4a76-aa69-ac0861071c0d.jpg	encounter	Enemy	The Hobbit - On the Doorstep	4	1490fecb-d07e-48e0-96fe-46260fa17f19	54	The Battle of Five Armies			Goblin. Orc.	Bolg cannot take damage.			35	2		4	2	5				Forced: When this enemy attacks, deal it an additional shadow card for each quest stage in play with no progress tokens on it.		
058a5508-6b20-4305-94ea-53d5d2f33595	Gundabad Wolf Rider	058a5508-6b20-4305-94ea-53d5d2f33595.jpg	encounter	Enemy	The Hobbit - On the Doorstep	3	1490fecb-d07e-48e0-96fe-46260fa17f19	55	The Battle of Five Armies			Goblin. Orc.				15	1		3	0	3				Forced: When this enemy attacks, remove 1 progress from the current quest.	Shadow: Attacking enemy gets +1 [attack] for each quest stage in play with no progress on it.	
771c6c83-a602-4c35-92f6-5ac349c4ec8c	Gundabad Climber	771c6c83-a602-4c35-92f6-5ac349c4ec8c.jpg	encounter	Enemy	The Hobbit - On the Doorstep	4	1490fecb-d07e-48e0-96fe-46260fa17f19	56	The Battle of Five Armies			Goblin. Orc.				33	1		2	2	2				When Revealed: Remove 1 progress from every quest stage in play. (2 progress instead if 3 or more players in the game.)		
56e98bd5-c952-436e-b552-832031d4bb20	Vanguard of Bolg	56e98bd5-c952-436e-b552-832031d4bb20.jpg	encounter	Enemy	The Hobbit - On the Doorstep	4	1490fecb-d07e-48e0-96fe-46260fa17f19	57	The Battle of Five Armies			Goblin. Orc.				20	1		1	1	4				This enemy gets +1 [threat], +1 [attack], and +1 [defense] for each quest stage in play with no progress on it.	Shadow: If this attack destroys a character, remove all progress from the current quest.	
fca6840a-ae90-42c7-b0cb-79ef8c7de099	Gundabad Archer	fca6840a-ae90-42c7-b0cb-79ef8c7de099.jpg	encounter	Enemy	The Hobbit - On the Doorstep	2	1490fecb-d07e-48e0-96fe-46260fa17f19	58	The Battle of Five Armies			Goblin. Orc.				40	2		2	1	3				When Revealed: Each player must deal 2 damage to a character he controls.	Shadow: Deal 1 damage to defending character for each quest stage in play with no progress on it.	
f29b2736-9499-4e1d-9e53-96be59f78741	Ravenous Warg	f29b2736-9499-4e1d-9e53-96be59f78741.jpg	encounter	Enemy	The Hobbit - On the Doorstep	3	1490fecb-d07e-48e0-96fe-46260fa17f19	59	The Battle of Five Armies			Creature.				30	2		3	1	3				Forced: When Ravenous Warg attacks, the defending player must declare the character he controls with the most damage as the defender. (Even if exhausted.)	Shadow: Defending character gets -1 [defense] for each quest stage in play with no progress on it.	
29005ca1-107a-4473-8769-ce7d944e9844	Northern Slopes	29005ca1-107a-4473-8769-ce7d944e9844.jpg	encounter	Location	The Hobbit - On the Doorstep	3	1490fecb-d07e-48e0-96fe-46260fa17f19	60	The Battle of Five Armies			Mountain.					3					3			While Northern Slopes is in the staging area, each Goblin enemy gets +1 [attack] and +1 [defense].  While Northern Slopes is the active location, it gains: "Forced: When a character leaves play, remove 1 progress from the current quest, if able."		
ee451e81-d7ee-40a6-9079-7f6538a26a26	Ruins of Dale	ee451e81-d7ee-40a6-9079-7f6538a26a26.jpg	encounter	Location	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	61	The Battle of Five Armies	1		Ruins. Valley.	Immune to player card effects.				2					2	3		Forced: Remove 2 progress from stage 3B at the end of each round, if able.  Travel: Spend 3 [baggins] resources to travel here. (1 [baggins] instead if stage 3B is the current quest.)		{"immuneToPlayerCardEffects": true}
f388bf8b-461c-4478-8155-74775bf27714	Ravenhill	f388bf8b-461c-4478-8155-74775bf27714.jpg	encounter	Location	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	62	The Battle of Five Armies	1		Ruins. Mountain.	Immune to player card effects.				2					2	3		Forced: Remove 2 progress from stage 4B at the end of each round, if able.  Travel: Spend 3 [baggins] resources to travel here. (1 [baggins] instead if stage 4B is the current quest.)		{"immuneToPlayerCardEffects": true}
19f36ec5-7ad4-4dab-80a7-4a7a6c716941	The Front Gate	19f36ec5-7ad4-4dab-80a7-4a7a6c716941.jpg	encounter	Location	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	63	The Battle of Five Armies	1		Ruins. Mountain.	Immune to player card effects.				2					2	3		Forced: Remove 2 progress from stage 2B at the end of each round, if able.  Travel: Spend 3 [baggins] resources to travel here. (1 [baggins] instead if stage 2B is the current quest.)		{"immuneToPlayerCardEffects": true}
87d2f0c4-8874-4910-9bb4-4f2d06c64168	Hatred Rekindled	87d2f0c4-8874-4910-9bb4-4f2d06c64168.jpg	encounter	Treachery	The Hobbit - On the Doorstep	2	1490fecb-d07e-48e0-96fe-46260fa17f19	64	The Battle of Five Armies																When Revealed: Each enemy engaged with a player makes an immediate attack. Do not deal shadow cards for attacks made by this effect. If no attacks were made by this effect, this card gains surge.	Shadow: Attacking enemy makes an additional attack immediately after this one.	
ac4724db-a3cc-4984-bef5-f51b0f4421f8	Goblins are Upon You!	ac4724db-a3cc-4984-bef5-f51b0f4421f8.jpg	encounter	Treachery	The Hobbit - On the Doorstep	2	1490fecb-d07e-48e0-96fe-46260fa17f19	65	The Battle of Five Armies																When Revealed: Each player must search the encounter deck and discard pile for a Goblin enemy and put it into play, engaged with him. Then, shuffle the encounter deck. (This effect cannot be canceled.)	Shadow: Attacking enemy gets +1 [attack] for each Goblin enemy engaged with you.	
19e2470a-94c6-4f14-b824-7d2f952b60fd	Heedless of Order	19e2470a-94c6-4f14-b824-7d2f952b60fd.jpg	encounter	Treachery	The Hobbit - On the Doorstep	2	1490fecb-d07e-48e0-96fe-46260fa17f19	66	The Battle of Five Armies				Surge.												When Revealed: Choose a different quest to be the current quest until the end of the round, if able. If the current quest did not change as a result of this effect, this card gains Doomed 3.		
1866ce74-8552-4ac5-8b0a-1e7a6f3b4338	Into Mirkwood	1866ce74-8552-4ac5-8b0a-1e7a6f3b4338.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	67	Flies and Spiders					1	A										Setup: Each player may shuffle 1 copy Bilbo's Magic Ring into his deck. Search the encounter deck for The Spider's Glade and set it aside, out of play. Then, shuffle the encounter deck and reveal 1 encounter card per player.		
1866ce74-8552-4ac5-8b0a-1e7a6f3b4338	Into Mirkwood	1866ce74-8552-4ac5-8b0a-1e7a6f3b4338.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	67	Flies and Spiders					1	B							9			Unconscious characters cannot quest, attack, defend, collect resources, trigger abilities, be poisoned, or ready (except by effects that target unconscious characters).		
a4ffb8cd-fd95-4b47-95d1-637bd2bd78a1	Lost in the Dark	a4ffb8cd-fd95-4b47-95d1-637bd2bd78a1.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	68	Flies and Spiders					2	A												
a4ffb8cd-fd95-4b47-95d1-637bd2bd78a1	Lost in the Dark	a4ffb8cd-fd95-4b47-95d1-637bd2bd78a1.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	68	Flies and Spiders					2	B							-			When Revealed: Reveal stage 3 and create a separate staging area for the first player using that stage. If there are no other players in the game, discard this stage and each card in its staging area. All other players advance to stage 4.		
d99e07f6-7a57-4b5f-a108-13bd7ce6fa4b	Captured by Spiders	d99e07f6-7a57-4b5f-a108-13bd7ce6fa4b.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	69	Flies and Spiders					3	A										When Revealed: Remove all resources from each hero's resource pool. Then, make each character you control (except Bilbo Baggins) unconscious.		
d99e07f6-7a57-4b5f-a108-13bd7ce6fa4b	Captured by Spiders	d99e07f6-7a57-4b5f-a108-13bd7ce6fa4b.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	69	Flies and Spiders					3	B							11			Unconscious characters cannot quest, attack, defend, collect resources, trigger abilities, be poisoned, or ready (except by effects that target unconscious characters).  Do not pass the first player token. When this stage is complete, do not advance to stage 4 until the end of the quest phase. (Combine staging areas if necessary.)  Action: Spend 2 [baggins] resources to ready an unconscious character you control.		
1ee75e10-bcc5-4243-ab28-3dc1978a50af	Battle with the Spiders	1ee75e10-bcc5-4243-ab28-3dc1978a50af.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	70	Flies and Spiders					4	A										When Revealed: Add The Spider's Glade to the staging area.		
1ee75e10-bcc5-4243-ab28-3dc1978a50af	Battle with the Spiders	1ee75e10-bcc5-4243-ab28-3dc1978a50af.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	70	Flies and Spiders					4	B							3			Unconscious characters cannot quest, attack, defend, collect resources, trigger abilities, be poisoned, or ready (except by effects that target unconscious characters).  Progress cannot be placed on this stage while The Spider's Glade is in play.  Action: Spend 2 [baggins] resources to ready an unconscious character you control.  If the players defeat this stage, they have won the game and discovered the treasure card Bilbo's Magic Ring.		
57fc374c-ca6d-4556-9181-c1b578d7a01d	A Warm Welcome	57fc374c-ca6d-4556-9181-c1b578d7a01d.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	71	The Lonely Mountain					1	A										Setup: Search the encounter deck for Smaug the Golden, Smaug the Magnificent, The Lonely Mountain, and A Bare Patch. Set Smaug the Magnificent and A Bare Patch aside, out of play. Add Smaug the Golden and The Lonely Mountain to the staging area. Shuffle the five Erebor treasure cards and stack them facedown under The Lonely Mountain.		
57fc374c-ca6d-4556-9181-c1b578d7a01d	A Warm Welcome	57fc374c-ca6d-4556-9181-c1b578d7a01d.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	71	The Lonely Mountain					1	B							-			Skip the Quest phase.  Forced: At the end of round, advance to stage 2.		
4355352b-307e-407b-98f9-3d4fb2a14a49	The Burglar's Turn	4355352b-307e-407b-98f9-3d4fb2a14a49.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	72	The Lonely Mountain					2	A												
4355352b-307e-407b-98f9-3d4fb2a14a49	The Burglar's Turn	4355352b-307e-407b-98f9-3d4fb2a14a49.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	72	The Lonely Mountain					2	B							-			Forced: After questing successfully, place 1 progress on Smaug the Golden. Then, the first player makes a burgle attempt. If successful, the first player takes the top treasure card from under The Lonely Mountain into his hand. Then, the players may advance to stage 3.  Forced: After the first player makes an unsuccessful burgle attempt, Smaug the Golden attacks the first player.		
a944e2e1-56e4-461d-b703-db991b673b9b	Inside Information	a944e2e1-56e4-461d-b703-db991b673b9b.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	73	The Lonely Mountain					3	A										When Revealed: Set Smaug the Golden aside, out of play. Add Smaug the Magnificent and A Bare Patch to the staging area.		
a944e2e1-56e4-461d-b703-db991b673b9b	Inside Information	a944e2e1-56e4-461d-b703-db991b673b9b.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	73	The Lonely Mountain					3	B							20			Players cannot defeat this stage while Smaug the Magnificent is in play.  Forced: If the total number of progress on this stage is greater than the total remaining hit points on Smaug the Magnificent, remove Smaug the Magnificent from play.  If the players defeat this stage, they have won the game and discovered any treasure successfully burgled from The Lonely Mountain.		
240a9f5b-17dc-4182-b854-3d2dd5a33f68	Thieves! Fire! Murder!	240a9f5b-17dc-4182-b854-3d2dd5a33f68.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	74	The Lonely Mountain					4	A										When Revealed: Remove all progress from Smaug the Golden and set him aside, out of play. Then, add Smaug the Magnificent to the staging area.		
240a9f5b-17dc-4182-b854-3d2dd5a33f68	Thieves! Fire! Murder!	240a9f5b-17dc-4182-b854-3d2dd5a33f68.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	74	The Lonely Mountain					4	B							7			Forced: After placing the 7th progress token on this stage, remove all damage from Smaug the Magnificent and set him aside, out of play. Then, add Smaug the Golden to the staging area and reset the quest deck to stage 2B.		
dfd05c9f-1dc1-4af6-a22f-fe39969c6371	The Gathering of the Clouds	dfd05c9f-1dc1-4af6-a22f-fe39969c6371.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	75	The Battle of Five Armies					1	A										Setup: Search the encounter deck for Bolg and add it to the staging area. Then, shuffle the encounter deck and reveal 1 encounter card per player.		
dfd05c9f-1dc1-4af6-a22f-fe39969c6371	The Gathering of the Clouds	dfd05c9f-1dc1-4af6-a22f-fe39969c6371.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	75	The Battle of Five Armies					1	B							-			When Revealed: Put stage 2, stage 3, and stage 4 into play at the same time. Then, remove this stage from play.		
aa3355cb-57e1-4d8b-8a1b-9be22581a9f3	The Eastern Spur	aa3355cb-57e1-4d8b-8a1b-9be22581a9f3.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	76	The Battle of Five Armies					2	A												
aa3355cb-57e1-4d8b-8a1b-9be22581a9f3	The Eastern Spur	aa3355cb-57e1-4d8b-8a1b-9be22581a9f3.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	76	The Battle of Five Armies					2	B							8			Players cannot advance from this stage unless stage 3 and stage 4 are complete.  Forced: If there is no progress on this stage at the end of the round, each player must discard 1 random card from his hand.		
81e81787-13b1-4bbf-a9ef-b8516deebbbc	Battle in the Dale	81e81787-13b1-4bbf-a9ef-b8516deebbbc.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	77	The Battle of Five Armies					3	A												
81e81787-13b1-4bbf-a9ef-b8516deebbbc	Battle in the Dale	81e81787-13b1-4bbf-a9ef-b8516deebbbc.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	77	The Battle of Five Armies					3	B							8			Players cannot advance from this stage unless stage 2 and stage 4 are complete.  Forced: If there is no progress on this stage at the end of the round, the first player adds the topmost enemy in the discard pile to the staging area, if able.		
54ed3453-1df4-458d-bc7d-e1f7c10de237	The Defense of Ravenhill	54ed3453-1df4-458d-bc7d-e1f7c10de237.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	78	The Battle of Five Armies					4	A												
54ed3453-1df4-458d-bc7d-e1f7c10de237	The Defense of Ravenhill	54ed3453-1df4-458d-bc7d-e1f7c10de237.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	78	The Battle of Five Armies					4	B							8			Players cannot advance from this stage unless stage 2 and stage 3 are complete.  Forced: If there is no progress on this stage at the end of the round, each player must discard all resources from each hero's resource pool.		
82514713-7cc4-4b76-a5f2-42a69ccff76b	The Clouds Burst	82514713-7cc4-4b76-a5f2-42a69ccff76b.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	79	The Battle of Five Armies					5	A												
82514713-7cc4-4b76-a5f2-42a69ccff76b	The Clouds Burst	82514713-7cc4-4b76-a5f2-42a69ccff76b.B.jpg	multi_sided	Quest	The Hobbit - On the Doorstep	1	1490fecb-d07e-48e0-96fe-46260fa17f19	79	The Battle of Five Armies					5	B							-			When Revealed: Each player must search the encounter deck and discard pile for a copy of Bodyguard of Bolg and add it to the staging area, if able. Shuffle the encounter deck.  Progress cannot be placed on this stage. While Bolg is in the staging area, it is considered to be engaged with the first player.  If Bolg is destroyed, the players win the game.		
3217a119-6b86-47dd-b451-c5e45be3f874	Frodo Baggins	3217a119-6b86-47dd-b451-c5e45be3f874.jpg	player	Hero	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	1		1	Fellowship	Hobbit. Ring-bearer.		0				2	1	2	2				Response: Spend 1 [fellowship] resource and exhaust The One Ring to cancel the effects of an encounter card just revealed from the encounter deck.  Shuffle that card back into the encounter deck and reveal another encounter card.		
4124136c-8c86-4f86-830c-94c8c76df161	Sam Gamgee	4124136c-8c86-4f86-830c-94c8c76df161.jpg	player	Hero	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	2		1	Leadership	Hobbit.		8				3	1	1	3				Response: After you engage an enemy with a higher engagement cost than your threat, ready Sam Gamgee.  He gets +1 [willpower], +1 [attack], and +1 [defense] until the end of the round.		
052b1f85-8b9c-4bb0-a735-bdbd5ac1b2c4	Merry	052b1f85-8b9c-4bb0-a735-bdbd5ac1b2c4.jpg	player	Hero	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	3		1	Tactics	Hobbit.		6				2	0	1	2				Merry get +1 [attack] for each Hobbit hero you control.  Response: After Merry participates in an attack that destroys an enemy, ready another character that participated in that attack.		
ce96b767-c569-48b8-a998-d8009b0143c7	Pippin	ce96b767-c569-48b8-a998-d8009b0143c7.jpg	player	Hero	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	4		1	Lore	Hobbit.		6				2	1	1	2				Each enemy in play gets +1 engagement cost for each Hobbit hero you control.  Response: After you engage an enemy with a engagement cost higher than your threat, draw a card.		
5d75d4dd-7300-43d7-87f2-963271c9c904	Fatty Bolger	5d75d4dd-7300-43d7-87f2-963271c9c904.jpg	player	Hero	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	5		1	Spirit	Hobbit.		7				1	1	2	3				Action: Exhaust Fatty Bolger to choose an enemy in the staging area and raise you threat by that enemy's [threat]. Until the end of the phase, that enemy does not contribute its [threat]. (Limit once per round.)		
1f7fc118-94a7-48a0-bd0c-9c15a36ddc23	Bill the Pony	1f7fc118-94a7-48a0-bd0c-9c15a36ddc23.jpg	player	Ally	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	6		1	Leadership	Creature. Pony.	Cannot have attachments.	2				1	1	0	2				Lower the cost to play Bill the Pony by 2 if you control Sam Gamgee.  Each Hobbit character gets +1 hit point.		
77f58774-86e7-4449-b31e-3833700b3e60	Barliman Butterbur	77f58774-86e7-4449-b31e-3833700b3e60.jpg	player	Ally	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	7		1	Lore	Bree.		2				1	0	1	3				If each hero you control has the Hobbit trait, damage from undefended attacks against you may be assigned to Barliman Butterbur.		
9d8ccd1a-48d3-4123-bcca-3c0ab88347ec	Farmer Maggot	9d8ccd1a-48d3-4123-bcca-3c0ab88347ec.jpg	player	Ally	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	8		1	Tactics	Hobbit.		3				1	2	0	2				Response: After Farmer Maggot enters play, deal 1 damage to an enemy engaged with you. (Deal 2 damage instead if that enemy's engagement cost is higher than your threat.)		
8e7e5c8d-0ea4-46df-ae38-d8d2fee7ca8b	Halfling Determination	8e7e5c8d-0ea4-46df-ae38-d8d2fee7ca8b.jpg	player	Event	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	9			Tactics			1											Action: Choose a Hobbit character. That character gets +2 [willpower], +2 [attack], and +2 [defense] until the end of the phase.		
9418c634-54c6-47de-9aae-798038a4a35b	Smoke Rings	9418c634-54c6-47de-9aae-798038a4a35b.jpg	player	Event	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	10			Spirit			2											Action: Reduce your threat by 1 for each Pipe you control.  Each hero with a Pipe attachment gets +1 [willpower] until the end of the phase.		
768ae041-2d15-44a3-a928-62838536a160	Take No Notice	768ae041-2d15-44a3-a928-62838536a160.jpg	player	Event	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	11			Lore			3											Lower the cost to play Take No Notice by 1 for each Hobbit or Ranger hero you control.  Action: Add 5 to each enemy's engagement cost until the end of the round.		
96350b97-5c68-4033-bb2f-4305696a7ae7	Frodo's Intuition	96350b97-5c68-4033-bb2f-4305696a7ae7.jpg	player	Event	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	12			Fellowship			2											Action: Each hero you control gets +1 [willpower] until the end of the round.  Draw 1 card for each Hobbit hero you control.		
8e49ea86-375a-472e-b497-16a1164ae27f	Hobbit Cloak	8e49ea86-375a-472e-b497-16a1164ae27f.jpg	player	Attachment	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	13			Leadership	Item.	Attach to a Hobbit hero. Limit 1 per hero.	1											Attached hero gets +2 [defense] while defending against an attack made by an enemy with an engagement cost higher than your threat.		
418e6de7-af19-4ea7-bfbe-2a02838c6de4	Dagger of Westernesse	418e6de7-af19-4ea7-bfbe-2a02838c6de4.jpg	player	Attachment	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	14			Tactics	Artifact. Item. Weapon.	Attach to the hero. Restricted.	1											Attached hero gets +1 [attack] (+2 [attack] instead if attacking an enemy with an engagement cost higher than your threat).		
9c455b1a-a2d4-44f7-a9d3-9a3134c21a2a	Hobbit Pipe	9c455b1a-a2d4-44f7-a9d3-9a3134c21a2a.jpg	player	Attachment	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	15			Spirit	Item. Pipe.	Attach to a Hobbit. Limit 1 per character.	0											Response. After your threat is reduced by an event card effect, exhaust Hobbit Pipe to draw a card.		
9bb32f2c-29fb-43ba-b7ba-2227b28f7b58	Elf-stone	9bb32f2c-29fb-43ba-b7ba-2227b28f7b58.jpg	player	Attachment	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	16		1	Lore	Artifact. Item.		1											Attach to the active location.  Attached location gets +1 quest point.  Response: After attached location leaves play as an explored location, the first player puts 1 ally into play from his hand.		
d0ed393c-162a-4715-bed4-e338c24e9e36	Mr. Underhill	d0ed393c-162a-4715-bed4-e338c24e9e36.jpg	player	Attachment	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	17		1	Boon	Title.	Permanent.	0									1		Setup: Attach to the Ring-bearer.  Action: Add Mr. Underhill to the Victory display to choose an enemy engaged with you.  Until the end of the round, that enemy cannot attack you.		
ef014a91-c2d9-44ca-acd0-cc1a339c051f	Tireless Ranger	ef014a91-c2d9-44ca-acd0-cc1a339c051f.jpg	player	Attachment	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	18		1	Boon	Title.	Permanent.	0											Setup: Attach to a hero.  Attached hero gets +1 [defense] and gains the Ranger trait.		
1d1ab8a3-ad76-4992-ae5c-6a89fd0ed463	Skilled Healer	1d1ab8a3-ad76-4992-ae5c-6a89fd0ed463.jpg	player	Attachment	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	19		1	Boon	Title.	Permanent.	0											Setup: Attach to a hero.  Attached hero gets +2 hit points and gains the Healer trait.		
ff574390-bd68-4277-9065-dd9dbf552d00	Valiant Warrior	ff574390-bd68-4277-9065-dd9dbf552d00.jpg	player	Attachment	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	20		1	Boon	Title.	Permanent.	0											Setup: Attach to a hero.  Attached hero gets +1 [attack] and gains the Warrior trait.		
af49e5ea-c6a2-4be4-bbf3-ac53c100e887	Noble Hero	af49e5ea-c6a2-4be4-bbf3-ac53c100e887.jpg	player	Attachment	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	21		1	Boon	Title.	Permanent.	0											Setup: Attach to a hero.  Attached hero gets +1 [willpower] and gains the Noble trait.		
6b34adb4-b510-4db9-aaba-9a1876626dce	Three is Company	6b34adb4-b510-4db9-aaba-9a1876626dce.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	22	A Shadow of the Past					1	A										Setup: Set Bucklebury Ferry aside, out of play.  Add 1 Black Rider to the staging area and make Bag End the active location.  Shuffle the encounter deck.		
6b34adb4-b510-4db9-aaba-9a1876626dce	Three is Company	6b34adb4-b510-4db9-aaba-9a1876626dce.B.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	22	A Shadow of the Past					1	B							1			When a player fails a Hide test, each Nazgul enemy in the staging area engages that player. (Trigger Forced effects after resolving this effect.)  The players cannot advance unless Bag End is in the victory display.		
40c7a675-d48f-4e71-8818-5f0ffb9fa0dd	A Shortcut to Mushrooms	40c7a675-d48f-4e71-8818-5f0ffb9fa0dd.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	23	A Shadow of the Past					2	A												
40c7a675-d48f-4e71-8818-5f0ffb9fa0dd	A Shortcut to Mushrooms	40c7a675-d48f-4e71-8818-5f0ffb9fa0dd.B.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	23	A Shadow of the Past					2	B							14			When Revealed: The first player searches the encounter deck and discard pile for a Black Rider, reveals it (cannot be cancelled), and adds it to the staging area.  Shuffle the encounter deck.  When a player makes a Hide test, add 1 to the total [threat] for each ally that player controls.  When a player fails a Hide test, each Nazgul enemy in the staging area engages that player. (Trigger Forced effects after resolving this effect.)		
7371cfea-03d0-4bc0-98a1-d99e0acdbf88	Escape to Buckland	7371cfea-03d0-4bc0-98a1-d99e0acdbf88.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	24	A Shadow of the Past					3	A										When Revealed: Add Bucklebury Ferry to the staging area.		
7371cfea-03d0-4bc0-98a1-d99e0acdbf88	Escape to Buckland	7371cfea-03d0-4bc0-98a1-d99e0acdbf88.B.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	24	A Shadow of the Past					3	B							-			When Revealed: The first player searches the encounter deck and discard pile for a Black Rider, reveals it (cannot be cancelled), and adds it to the staging area.  Shuffle the encounter deck.  When a player fails a Hide test, each Nazgul enemy in the staging area engages that player. (Trigger Forced effects after resolving this effect.)  Response: After a player makes a successful Hide test, place X progress on a non-unique location in play.  X is twice the number of players in the game.		
d0b6992d-9dc4-41fa-a483-b4ad0a3d60b3	Trouble in Bree	d0b6992d-9dc4-41fa-a483-b4ad0a3d60b3.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	25	A Knife in the Dark					1	A										Setup: Set all copies of Ringwraith, The Witch-king, Midgewater, and Weathertop aside, out of play.  Add The Prancing Pony and Bill Ferny to the staging area.  Shuffle the encounter deck.		
d0b6992d-9dc4-41fa-a483-b4ad0a3d60b3	Trouble in Bree	d0b6992d-9dc4-41fa-a483-b4ad0a3d60b3.B.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	25	A Knife in the Dark					1	B							8			The players cannot advance while The Prancing Pony is in play.		
